"Motivo_Venta","Areas_Venta","Territorio","Estado"
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"On Promotion",2,6,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,8,5
"Price",1,7,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"On Promotion",2,9,5
"On Promotion",2,9,5
"On Promotion",2,1,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"Price",1,4,5
"Review",6,1,5
"Price",1,9,5
"Price",1,9,5
"Price",1,4,5
"Other",10,4,5
"Price",1,1,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,10,5
"Price",1,8,5
"Price",1,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Television  Advertisement",4,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Other",10,1,5
"Price",1,6,5
"Price",1,6,5
"Other",10,6,5
"Price",1,10,5
"Price",1,8,5
"Price",1,1,5
"Television  Advertisement",4,8,5
"Price",1,4,5
"On Promotion",2,1,5
"On Promotion",2,1,5
"On Promotion",2,1,5
"Price",1,9,5
"Price",1,1,5
"Price",1,4,5
"Review",6,6,5
"Review",6,4,5
"Price",1,6,5
"On Promotion",2,8,5
"Price",1,8,5
"Price",1,10,5
"Price",1,7,5
"On Promotion",2,7,5
"Other",10,7,5
"Price",1,7,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Manufacturer",5,9,5
"Price",1,1,5
"Other",10,1,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,7,5
"Price",1,6,5
"Price",1,6,5
"Price",1,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Review",6,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Other",10,6,5
"Price",1,6,5
"Price",1,7,5
"Price",1,8,5
"Price",1,8,5
"Price",1,7,5
"Price",1,10,5
"Price",1,8,5
"Television  Advertisement",4,6,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Other",10,6,5
"Price",1,7,5
"Price",1,4,5
"Price",1,7,5
"Price",1,1,5
"Review",6,1,5
"Review",6,1,5
"On Promotion",2,10,5
"On Promotion",2,9,5
"Price",1,9,5
"On Promotion",2,9,5
"On Promotion",2,9,5
"Price",1,1,5
"Other",10,1,5
"Price",1,4,5
"On Promotion",2,4,5
"Other",10,4,5
"Price",1,6,5
"Review",6,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,10,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,4,5
"Price",1,1,5
"Price",1,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Price",1,7,5
"Price",1,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Television  Advertisement",4,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Other",10,4,5
"Price",1,6,5
"Price",1,6,5
"Price",1,6,5
"Other",10,6,5
"Price",1,6,5
"Other",10,6,5
"Review",6,4,5
"Review",6,1,5
"Review",6,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,8,5
"Price",1,8,5
"Price",1,8,5
"Price",1,8,5
"Price",1,4,5
"On Promotion",2,4,5
"On Promotion",2,4,5
"Price",1,7,5
"On Promotion",2,7,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Price",1,9,5
"Review",6,9,5
"Price",1,9,5
"Price",1,4,5
"Manufacturer",5,6,5
"Price",1,4,5
"Price",1,4,5
"Price",1,4,5
"Review",6,1,5
"Review",6,8,5
"Price",1,8,5
"Price",1,7,5
"Price",1,10,5
"Price",1,7,5
"Price",1,7,5
"Price",1,9,5
"On Promotion",2,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Television  Advertisement",4,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,7,5
"Price",1,9,5
"Price",1,10,5
"Other",10,10,5
"Price",1,7,5
"On Promotion",2,7,5
"Price",1,8,5
"Price",1,8,5
"On Promotion",2,7,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,6,5
"Price",1,1,5
"Other",10,1,5
"Price",1,6,5
"Television  Advertisement",4,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,7,5
"Price",1,7,5
"Price",1,10,5
"Price",1,10,5
"Price",1,4,5
"Price",1,4,5
"Price",1,7,5
"On Promotion",2,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,7,5
"On Promotion",2,8,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Review",6,9,5
"Price",1,6,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Review",6,6,5
"Price",1,1,5
"Price",1,6,5
"Review",6,7,5
"Price",1,8,5
"Manufacturer",5,7,5
"Manufacturer",5,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,6,5
"Television  Advertisement",4,6,5
"Price",1,9,5
"Review",6,4,5
"Review",6,1,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,8,5
"Price",1,8,5
"Price",1,7,5
"Price",1,1,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Television  Advertisement",4,6,5
"Other",10,6,5
"Television  Advertisement",4,4,5
"Other",10,4,5
"Television  Advertisement",4,1,5
"Other",10,1,5
"Price",1,6,5
"Television  Advertisement",4,1,5
"Other",10,1,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Price",1,6,5
"Price",1,10,5
"Price",1,8,5
"Other",10,8,5
"Price",1,7,5
"Price",1,7,5
"Price",1,7,5
"Price",1,10,5
"Price",1,7,5
"Price",1,10,5
"Price",1,10,5
"Price",1,7,5
"Price",1,8,5
"Price",1,8,5
"Price",1,7,5
"Price",1,10,5
"Other",10,10,5
"Price",1,7,5
"Price",1,7,5
"Other",10,7,5
"Price",1,8,5
"Television  Advertisement",4,10,5
"Price",1,6,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,10,5
"Other",10,10,5
"Price",1,7,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,8,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"On Promotion",2,9,5
"On Promotion",2,9,5
"Price",1,4,5
"Manufacturer",5,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,8,5
"Price",1,7,5
"Price",1,7,5
"On Promotion",2,7,5
"Price",1,9,5
"Manufacturer",5,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,8,5
"Television  Advertisement",4,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,7,5
"Price",1,10,5
"Price",1,10,5
"On Promotion",2,7,5
"Price",1,8,5
"On Promotion",2,10,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Television  Advertisement",4,4,5
"Price",1,6,5
"Price",1,6,5
"Review",6,6,5
"Price",1,4,5
"Review",6,1,5
"Price",1,6,5
"Price",1,6,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,10,5
"Price",1,7,5
"Price",1,10,5
"Price",1,7,5
"Price",1,10,5
"Price",1,10,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"Review",6,4,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,8,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"On Promotion",2,9,5
"On Promotion",2,9,5
"Review",6,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,4,5
"Manufacturer",5,4,5
"Price",1,6,5
"Price",1,4,5
"On Promotion",2,4,5
"Other",10,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,7,5
"Price",1,10,5
"Price",1,8,5
"Other",10,8,5
"Price",1,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Other",10,8,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Other",10,9,5
"Price",1,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Review",6,9,5
"Television  Advertisement",4,9,5
"Television  Advertisement",4,9,5
"Price",1,8,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,7,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,1,5
"Price",1,6,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,10,5
"Price",1,7,5
"Price",1,8,5
"Price",1,7,5
"Price",1,7,5
"Price",1,10,5
"Price",1,7,5
"Price",1,7,5
"Price",1,10,5
"Price",1,4,5
"Television  Advertisement",4,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,8,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,1,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,9,5
"Price",1,9,5
"Review",6,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,6,5
"On Promotion",2,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Other",10,4,5
"Price",1,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,10,5
"Price",1,7,5
"On Promotion",2,7,5
"Manufacturer",5,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Review",6,1,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Television  Advertisement",4,9,5
"Price",1,9,5
"Price",1,9,5
"Review",6,9,5
"Price",1,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,8,5
"Price",1,9,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Other",10,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,10,5
"Price",1,7,5
"Price",1,10,5
"Price",1,8,5
"Price",1,10,5
"Other",10,10,5
"Price",1,10,5
"Price",1,10,5
"Price",1,8,5
"Price",1,10,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"On Promotion",2,4,5
"Review",6,4,5
"Review",6,4,5
"On Promotion",2,1,5
"Price",1,9,5
"Review",6,9,5
"Price",1,9,5
"On Promotion",2,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,1,5
"On Promotion",2,1,5
"On Promotion",2,4,5
"Price",1,6,5
"On Promotion",2,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Review",6,6,5
"Price",1,1,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,1,5
"On Promotion",2,10,5
"Price",1,10,5
"Price",1,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Other",10,8,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Price",1,7,5
"Other",10,7,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,1,5
"Television  Advertisement",4,4,5
"Other",10,4,5
"Price",1,1,5
"Price",1,6,5
"Television  Advertisement",4,6,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,7,5
"Price",1,8,5
"Price",1,8,5
"Other",10,8,5
"Price",1,10,5
"Price",1,8,5
"Price",1,10,5
"Price",1,10,5
"Price",1,10,5
"Other",10,10,5
"Price",1,1,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,4,5
"Price",1,6,5
"On Promotion",2,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,4,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,6,5
"On Promotion",2,6,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,8,5
"Price",1,8,5
"On Promotion",2,7,5
"Review",6,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,10,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Television  Advertisement",4,9,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,7,5
"On Promotion",2,7,5
"Price",1,7,5
"Price",1,8,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"Other",10,4,5
"Price",1,1,5
"Review",6,4,5
"Price",1,4,5
"Price",1,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,7,5
"Price",1,8,5
"Price",1,10,5
"Price",1,10,5
"Price",1,6,5
"Price",1,6,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"On Promotion",2,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,8,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Review",6,4,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,7,5
"Price",1,9,5
"Price",1,7,5
"Price",1,8,5
"Price",1,7,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,8,5
"On Promotion",2,7,5
"Price",1,10,5
"Price",1,10,5
"On Promotion",2,8,5
"On Promotion",2,8,5
"Price",1,8,5
"On Promotion",2,10,5
"On Promotion",2,7,5
"Price",1,10,5
"Television  Advertisement",4,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Other",10,6,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Other",10,6,5
"Price",1,10,5
"Other",10,10,5
"Price",1,8,5
"Price",1,10,5
"Price",1,10,5
"Price",1,7,5
"Other",10,7,5
"Price",1,10,5
"Price",1,8,5
"Price",1,7,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,3,5
"Price",1,6,5
"Other",10,6,5
"Price",1,6,5
"Price",1,10,5
"Price",1,7,5
"Price",1,10,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,4,5
"On Promotion",2,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Other",10,9,5
"Review",6,9,5
"Price",1,9,5
"Price",1,9,5
"Review",6,9,5
"Price",1,6,5
"On Promotion",2,6,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"Price",1,8,5
"Price",1,7,5
"Other",10,7,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,9,5
"On Promotion",2,9,5
"Other",10,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Other",10,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Manufacturer",5,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Review",6,9,5
"Television  Advertisement",4,9,5
"Price",1,8,5
"Price",1,10,5
"Price",1,10,5
"Price",1,7,5
"Price",1,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,4,5
"Other",10,4,5
"Price",1,4,5
"Price",1,10,5
"Price",1,7,5
"Price",1,10,5
"Price",1,7,5
"Price",1,7,5
"Price",1,10,5
"Price",1,10,5
"Price",1,7,5
"Price",1,6,5
"Other",10,6,5
"Price",1,6,5
"Price",1,6,5
"Price",1,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"Price",1,4,5
"Price",1,7,5
"Price",1,9,5
"Price",1,9,5
"Price",1,1,5
"Price",1,6,5
"On Promotion",2,6,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,1,5
"Review",6,6,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,10,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,8,5
"Price",1,10,5
"Price",1,8,5
"Price",1,8,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,6,5
"Price",1,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,1,5
"Other",10,1,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,8,5
"Other",10,8,5
"Price",1,10,5
"Price",1,7,5
"Price",1,10,5
"Price",1,1,5
"Price",1,4,5
"Other",10,4,5
"Price",1,6,5
"On Promotion",2,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,10,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,6,5
"Manufacturer",5,6,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,8,5
"Price",1,8,5
"Price",1,10,5
"Other",10,10,5
"Price",1,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,9,5
"On Promotion",2,9,5
"Manufacturer",5,9,5
"Price",1,8,5
"Price",1,9,5
"Price",1,1,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Review",6,9,5
"Price",1,9,5
"Television  Advertisement",4,9,5
"Price",1,9,5
"Price",1,8,5
"On Promotion",2,8,5
"Price",1,8,5
"Price",1,7,5
"Price",1,10,5
"Price",1,8,5
"Price",1,8,5
"Price",1,10,5
"On Promotion",2,10,5
"On Promotion",2,10,5
"Price",1,10,5
"Price",1,4,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Review",6,6,5
"Price",1,1,5
"Review",6,4,5
"Price",1,6,5
"Price",1,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,8,5
"Television  Advertisement",4,10,5
"Other",10,10,5
"Price",1,8,5
"Price",1,7,5
"Price",1,10,5
"Price",1,8,5
"Price",1,7,5
"Price",1,7,5
"Price",1,8,5
"Price",1,7,5
"Price",1,1,5
"Television  Advertisement",4,4,5
"Price",1,6,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,7,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,1,5
"Review",6,4,5
"Price",1,4,5
"Price",1,4,5
"Price",1,6,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,10,5
"On Promotion",2,8,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Review",6,9,5
"Price",1,1,5
"On Promotion",2,1,5
"On Promotion",2,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,6,5
"Review",6,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,1,5
"Review",6,1,5
"Price",1,1,5
"On Promotion",2,4,5
"Price",1,4,5
"Review",6,1,5
"Price",1,10,5
"Review",6,7,5
"Review",6,10,5
"Review",6,7,5
"Price",1,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,8,5
"Price",1,8,5
"Price",1,7,5
"Other",10,7,5
"Price",1,9,5
"Price",1,9,5
"Price",1,4,5
"Price",1,4,5
"Other",10,4,5
"Price",1,6,5
"Television  Advertisement",4,4,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,8,5
"Price",1,10,5
"Other",10,10,5
"Price",1,8,5
"Price",1,8,5
"Price",1,10,5
"Price",1,7,5
"Price",1,10,5
"Price",1,1,5
"Price",1,9,5
"Price",1,4,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Review",6,1,5
"Review",6,6,5
"Price",1,6,5
"Price",1,6,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Review",6,7,5
"Price",1,10,5
"Price",1,8,5
"Price",1,10,5
"Other",10,10,5
"Price",1,10,5
"Price",1,7,5
"Price",1,7,5
"Price",1,7,5
"Price",1,8,5
"Other",10,8,5
"Price",1,4,5
"Other",10,4,5
"Price",1,4,5
"Television  Advertisement",4,7,5
"Price",1,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"Price",1,4,5
"On Promotion",2,4,5
"On Promotion",2,4,5
"Price",1,7,5
"Price",1,7,5
"Price",1,10,5
"Price",1,7,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,7,5
"On Promotion",2,7,5
"Price",1,8,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,8,5
"Price",1,10,5
"On Promotion",2,10,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,4,5
"Other",10,4,5
"Television  Advertisement",4,4,5
"Price",1,9,5
"Other",10,9,5
"Television  Advertisement",4,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,10,5
"Price",1,7,5
"On Promotion",2,7,5
"Price",1,7,5
"Price",1,10,5
"Price",1,7,5
"Price",1,7,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,6,5
"Price",1,4,5
"Price",1,6,5
"Price",1,6,5
"Other",10,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,6,5
"Price",1,10,5
"Price",1,7,5
"Television  Advertisement",4,7,5
"Price",1,10,5
"Price",1,8,5
"Price",1,8,5
"Price",1,7,5
"Television  Advertisement",4,4,5
"Price",1,1,5
"Price",1,10,5
"Price",1,4,5
"On Promotion",2,4,5
"On Promotion",2,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,4,5
"Price",1,4,5
"On Promotion",2,4,5
"Manufacturer",5,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,6,5
"On Promotion",2,6,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"On Promotion",2,8,5
"Price",1,7,5
"Price",1,10,5
"Other",10,10,5
"Manufacturer",5,8,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"On Promotion",2,9,5
"Review",6,9,5
"On Promotion",2,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Price",1,9,5
"Television  Advertisement",4,9,5
"Price",1,9,5
"Price",1,9,5
"Other",10,9,5
"Price",1,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,10,5
"On Promotion",2,10,5
"Price",1,7,5
"Price",1,8,5
"Price",1,7,5
"On Promotion",2,7,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,4,5
"Other",10,4,5
"Price",1,6,5
"Price",1,1,5
"Price",1,4,5
"Price",1,1,5
"Other",10,1,5
"Price",1,4,5
"Other",10,4,5
"Price",1,6,5
"Price",1,1,5
"Price",1,6,5
"Price",1,1,5
"Price",1,1,5
"Review",6,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,10,5
"Price",1,8,5
"Other",10,8,5
"Price",1,10,5
"Television  Advertisement",4,7,5
"Price",1,8,5
"Price",1,8,5
"Price",1,10,5
"Price",1,10,5
"Price",1,8,5
"Price",1,10,5
"Price",1,8,5
"Price",1,4,5
"Price",1,1,5
"On Promotion",2,1,5
"Price",1,4,5
"On Promotion",2,4,5
"Price",1,4,5
"Price",1,1,5
"Price",1,4,5
"Price",1,6,5
"Price",1,1,5
"Price",1,7,5
"Price",1,9,5
"Price",1,4,5
"Price",1,4,5
"Manufacturer",5,1,5
"Price",1,6,5
"On Promotion",2,6,5
"Price",1,1,5
"Price",1,1,5
"Price",1,1,5
"Price",1,4,5
"Price",1,10,5
